订单id,服务名称,服务内容,商家名称,商家ID,所属地区,所属经营单元,商家类型,合作商品渠道,合作商品类型,订单状态,签约模式,佣金状态,佣金策略,抽佣模式,所属行业,服务时间,服务时长,跟进人UID,跟进人昵称,跟进人岗位名称,订单取消原因
7598735588665428018,平台代运营服务,代运营,禹同福超市折扣仓,7598810483226855450,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-25 ~ 2027-01-24,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7598552054528903203,平台代运营服务,代运营,大自然共享农场,7594403980617271306,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2026-01-25 ~ 2027-01-24,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7598521284511402018,平台代运营服务,代运营,酒水折扣仓,7356897706803431439,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-24 ~ 2027-01-23,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7598453625468356617,平台代运营服务,代运营,禹州市趣多多玩具店（个体工商户）,7314985100066686991,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2026-01-23 ~ 2027-01-22,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7598439372610537512,平台代运营服务,代运营,牛二杂面条,7598474728940046345,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-24 ~ 2027-01-23,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,
7598390175760648230,平台代运营服务,代运营,蝶美膜力小铺,7461813365896153151,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-丽人行业,2026-01-24 ~ 2027-01-22,364天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7598197266146723875,平台代运营服务,代运营,金鸿驾校,7598057419046111286,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-LE行业,2026-01-24 ~ 2027-01-01,343天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7598101571651962914,平台代运营服务,代运营,顺航驾校,7594309511848593460,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-LE行业,2026-01-23 ~ 2027-01-01,344天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7598095512717854766,平台代运营服务,代运营,果小满,7598121288830126095,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-23 ~ 2027-01-01,344天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7598071914183755812,平台代运营服务,代运营,三温暖瑜伽足道(禹州店),7595949862739363892,许昌市-禹州市,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,统一比例抽佣,固定抽佣,综合-休娱行业,2026-01-23 ~ 2027-01-22,365天,552387276712204,王朝飞,操盘手,该订单已超过服务开始时间
7598027457648298003,平台代运营服务,代运营,面筋姐麻辣烫,7598086915611314211,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-23 ~ 2027-01-01,344天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7598022112771573812,平台代运营服务,代运营,刘二丫麻麻鱼,7597351653351737354,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-23 ~ 2027-01-21,364天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
7598013503840520198,平台代运营服务,代运营,藏堡海湾藏堡阁汉堡店,7598079907701114920,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-23 ~ 2027-01-22,365天,1250604322671715,襄县（龙）黄炬,襄县BD,
7597996759830300715,平台代运营服务,代运营,清真楼,7503842405918050341,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,餐饮行业,2026-01-22 ~ 2027-01-21,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7597996432167503891,平台代运营服务,代运营,郑记烩面羊肉汤馆,7208138711983196198,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-22 ~ 2027-01-21,365天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
7597694152168245248,平台代运营服务,代运营,欧营超市,7353198382494287899,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-21 ~ 2027-01-20,365天,1250604322671715,襄县（龙）黄炬,襄县BD,
7597652471682435124,平台代运营服务,代运营,惠万家生活超市,7511660947103025161,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-21 ~ 2027-01-20,365天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7597625394280204288,平台代运营服务,代运营,鄢陵县鑫世福万家商贸有限公司,7239341609723922469,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-21 ~ 2027-01-20,365天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
7597530200609523739,平台代运营服务,代运营,胡子塔鲍汁羊排虾(熙郡店),7497495771378436136,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,未设置,商品自定义比例抽佣,固定抽佣,餐饮行业,2026-01-21 ~ 2027-01-20,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7597409682022533171,平台代运营服务,代运营,李慧百货,7521956937538340914,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-21 ~ 2027-01-20,365天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
7597363725603604516,平台代运营服务,代运营,老伍卤道烧鸡卤肉,7597271344643983395,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-21 ~ 2027-01-20,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7597292825969559588,平台代运营服务,代运营,椿野融合餐厅,7597335551227414534,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-21 ~ 2027-01-20,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7596690326649341995,平台代运营服务,代运营,状元卤肉烧鸡,7576866414464681984,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-20 ~ 2027-01-19,365天,617291016863258,禹州（龙）付禹博,禹州BD,
7596198846716758031,平台代运营服务,代运营,张小韵老火记茉莉系列火锅,7595517633202604078,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-17 ~ 2027-01-16,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,
7596164580200876068,平台代运营服务,代运营,禹州市驾校,7274808089030461503,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-LE行业,2026-01-17 ~ 2027-01-16,365天,7030138740922,禹州业务-孙帅兵,禹州运营岗,
7595896290161231891,平台代运营服务,代运营,老胖优质胡辣汤,7524895545060952110,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-18 ~ 2027-01-01,349天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7595876827768424500,平台代运营服务,代运营,雅趣乐园,7595865424630237224,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2026-01-17 ~ 2027-01-15,364天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7595852103617742867,平台代运营服务,代运营,豫虹炉具,7595862265480349715,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-17 ~ 2027-01-16,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7595860023826581530,平台代运营服务,代运营,福满满手工馄饨,7595496056676206627,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2026-01-16 ~ 2027-01-01,351天,42234682544713,禹州（龙）-宋明阳,禹州BD,商户取消了本次合作
7595830935501834276,平台代运营服务,代运营,星晨童装,7595871333591238697,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-17 ~ 2027-01-01,350天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7595807399447398441,平台代运营服务,代运营,悦足修脚,7595866832960096256,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2026-01-17 ~ 2027-01-16,365天,1250604322671715,襄县（龙）黄炬,襄县BD,
7595793801504196660,平台代运营服务,代运营,益乐名酒货仓,7345020942424279074,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-16 ~ 2027-01-01,351天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7595787202249623593,平台代运营服务,代运营,秋波里爆蛋豆腐虾,7456996750306363403,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2026-01-16 ~ 2027-01-15,365天,3318757911701300,鄢陵运营-裴素艳,操盘手,该订单已超过服务开始时间
7595803150104430601,平台代运营服务,代运营,鄢陵县徐朱氏餐饮店（个体工商户）,7299311591730710537,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2026-01-16 ~ 2027-01-15,365天,3318757911701300,鄢陵运营-裴素艳,操盘手,该订单已超过服务开始时间
7595791474562861096,平台代运营服务,代运营,襄城县佰源五谷香餐饮店,7233607247095990305,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-16 ~ 2027-01-15,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7595787207009896475,平台代运营服务,代运营,鄢陵县葛敏餐饮酒店（个体工商户）,7101247331562948648,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-16 ~ 2027-01-01,351天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7595787024344041498,平台代运营服务,代运营,襄城县鑫尚文化娱乐有限公司,7593182877739681801,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,酒旅行业,2026-01-16 ~ 2027-01-15,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7595787156879411226,平台代运营服务,代运营,静谧小苑自习室,7595791033278335010,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-LE行业,2026-01-17 ~ 2027-01-16,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7595526658644510746,平台代运营服务,代运营,胡子塔鲍汁羊排虾(熙郡店),7497495771378436136,许昌市-禹州市,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2026-01-16 ~ 2027-01-15,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,该订单已超过服务开始时间
7595504271757641762,平台代运营服务,代运营,花都水韵汤泉,7450413333867530292,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,酒旅行业,2026-01-15 ~ 2027-01-01,352天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7595492825492949002,平台代运营服务,代运营,南十路深夜食堂,7595533565127936035,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-16 ~ 2027-01-15,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7595483964951070766,平台代运营服务,代运营,鄢陵县和良美发工作室,7018050461051652108,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-丽人行业,2026-01-16 ~ 2027-01-15,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7595488267114842112,平台代运营服务,代运营,谨食低脂营养餐,7593292051234899974,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,餐饮行业,2026-01-16 ~ 2027-01-15,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7595441840100378676,平台代运营服务,代运营,新智源教育,7594833064849639443,许昌市-襄城县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-LE行业,2026-01-16 ~ 2027-01-15,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,
7595434194681432099,平台代运营服务,代运营,發Huose,7583968177592354826,许昌市-禹州市,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2026-01-16 ~ 2027-01-15,365天,617291016863258,禹州（龙）付禹博,禹州BD,
7594759822303283241,平台代运营服务,代运营,福滢堂健康管理(鄢陵启能店),7594729295373715491,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-休娱行业,2026-01-14 ~ 2027-01-13,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7594733761436551222,平台代运营服务,代运营,京味传统老铜锅铜锅涮肉,7594077989042669594,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2026-01-13 ~ 2027-01-12,365天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,该订单已超过服务开始时间
7594715148700059711,平台代运营服务,代运营,艺美造型,7458481774449264640,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,统一比例抽佣,固定抽佣,综合-丽人行业,2026-01-13 ~ 2027-01-01,354天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,商户取消了本次合作
7594714941040429102,平台代运营服务,代运营,中国移动,7594323250675501065,许昌市-鄢陵县,许昌2区（新）,总部账户,,,服务中,区域服务模式,已设置,统一比例抽佣,固定抽佣,综合-进场零售行业,2026-01-14 ~ 2027-01-13,365天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
